source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
ESS_R08_2016_ENG_SOURCE_535	ESS_R08_2016_GER_DE_506	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C11	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_536	ESS_R08_2016_GER_DE_507	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C11	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_537		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INTRODUCTION	C12		ASK IF YES AT C11 (code 1)	
ESS_R08_2016_ENG_SOURCE_539	ESS_R08_2016_GER_DE_509	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C12		[Can be asked as a country-specific question.	BITTE DIE ANGABEN DER ZIELPERSON EINER DER KATEGORIEN ZUORDNEN UND VERLISTEN.
ESS_R08_2016_ENG_SOURCE_540	ESS_R08_2016_GER_DE_510	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C12		To be recoded into the ESS coding frame below]	NUR EINE NENNUNG MÖGLICH.
ESS_R08_2016_ENG_SOURCE_538	ESS_R08_2016_GER_DE_508	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C12		Which one?	Und welche Religion oder Konfession war das?
ESS_R08_2016_ENG_SOURCE_550	ESS_R08_2016_GER_DE_523	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INTRODUCTION	C13		ASK IF NO RELIGION/DENOMINATION OR DON'T KNOW/REFUSAL AT C11 (codes 2, 7 or 8 at C11)	WENN BEI C11 KEINE RELIGION ODER KONFESSION GENANNT
ESS_R08_2016_ENG_SOURCE_551	ESS_R08_2016_GER_DE_524	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C13		Have you  ever  considered yourself as belonging to any particular religion or denomination?	Haben Sie sich  früher einmal  einer Religion oder Konfession zugehörig gefühlt?
ESS_R08_2016_ENG_SOURCE_552	ESS_R08_2016_GER_DE_525	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C13	0	Yes	Ja
ESS_R08_2016_ENG_SOURCE_553	ESS_R08_2016_GER_DE_526	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C13	1	No	Nein
ESS_R08_2016_ENG_SOURCE_554	ESS_R08_2016_GER_DE_527	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C13	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_555	ESS_R08_2016_GER_DE_528	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C13	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_556		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INTRODUCTION	C14		ASK IF YES AT C13 (code 1)	
ESS_R08_2016_ENG_SOURCE_558	ESS_R08_2016_GER_DE_530	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C14		[Can be asked as a country-specific question.	INTERVIEWER:BITTE DIE ANGABEN DER ZIELPERSON EINER DER KATEGORIEN ZUORDNEN UND VERLISTEN.
ESS_R08_2016_ENG_SOURCE_559	ESS_R08_2016_GER_DE_531	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C14		To be recoded into the ESS coding frame below]	NUR EINE NENNUNG MÖGLICH.
ESS_R08_2016_ENG_SOURCE_557	ESS_R08_2016_GER_DE_529	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C14		Which one?	Und welche Religion oder Konfession war das?
ESS_R08_2016_ENG_SOURCE_569		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C15		ASK ALL	
ESS_R08_2016_ENG_SOURCE_570	ESS_R08_2016_GER_DE_545	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C15		CARD 24	Bitte benutzen Sie Liste 24 für Ihre Antwort.
ESS_R08_2016_ENG_SOURCE_572		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C15		Please use this card.	
ESS_R08_2016_ENG_SOURCE_571	ESS_R08_2016_GER_DE_544	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C15		Regardless of whether you belong to a particular religion, how religious would you say you are?	Unabhängig davon, ob Sie sich einer bestimmten Religion zugehörig fühlen, für wie religiös würden Sie sich selber halten?
ESS_R08_2016_ENG_SOURCE_573	ESS_R08_2016_GER_DE_546	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C15	0	Not at all religious	Überhaupt nicht religiös
ESS_R08_2016_ENG_SOURCE_574	ESS_R08_2016_GER_DE_547	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C15	1	Very religious	Sehr religiös
ESS_R08_2016_ENG_SOURCE_575	ESS_R08_2016_GER_DE_548	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C15	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_576	ESS_R08_2016_GER_DE_549	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C15	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_577	ESS_R08_2016_GER_DE_550	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C16		CARD 25	LISTE 25 VORLEGEN UND BIS FRAGE C17 LIEGEN LASSEN.
ESS_R08_2016_ENG_SOURCE_579	ESS_R08_2016_GER_DE_552	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C16		Please use this card.	Benutzen Sie bitte die Liste 25.
ESS_R08_2016_ENG_SOURCE_578	ESS_R08_2016_GER_DE_551	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C16		Apart from special occasions such as weddings and funerals, about how often do you attend religious services nowadays?	Abgesehen von besonderen Anlässen wie Hochzeiten und Beerdigungen, wie oft gehen Sie derzeit zum Gottesdienst?
ESS_R08_2016_ENG_SOURCE_580	ESS_R08_2016_GER_DE_553	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C16	0	Every day	Täglich
ESS_R08_2016_ENG_SOURCE_581	ESS_R08_2016_GER_DE_554	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C16	1	More than once a week	Häufiger als einmal in der Woche
ESS_R08_2016_ENG_SOURCE_582	ESS_R08_2016_GER_DE_555	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C16	2	Once a week	Einmal in der Woche
ESS_R08_2016_ENG_SOURCE_583	ESS_R08_2016_GER_DE_556	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C16	3	At least once a month	Mindestens einmal im Monat
ESS_R08_2016_ENG_SOURCE_584	ESS_R08_2016_GER_DE_557	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C16	4	Only on special holy days	Nur an besonderen Feiertagen
ESS_R08_2016_ENG_SOURCE_585	ESS_R08_2016_GER_DE_558	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C16	5	Less often	Seltener
ESS_R08_2016_ENG_SOURCE_586	ESS_R08_2016_GER_DE_559	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C16	6	Never	Nie
ESS_R08_2016_ENG_SOURCE_587	ESS_R08_2016_GER_DE_560	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C16	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_588	ESS_R08_2016_GER_DE_561	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C16	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_589	ESS_R08_2016_GER_DE_563	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C17		STILL CARD 25	Bitte benutzen Sie dazu wieder Liste 25.
ESS_R08_2016_ENG_SOURCE_591		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C17		Please use this card.	
ESS_R08_2016_ENG_SOURCE_590	ESS_R08_2016_GER_DE_562	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C17		Apart from when you are at religious services, how often, if at all, do you pray?	Abgesehen von Gottesdiensten, wie oft beten Sie – wenn überhaupt?
ESS_R08_2016_ENG_SOURCE_592	ESS_R08_2016_GER_DE_564	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C17	0	Every day	Täglich
ESS_R08_2016_ENG_SOURCE_593	ESS_R08_2016_GER_DE_565	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C17	1	More than once a week	Häufiger als einmal in der Woche
ESS_R08_2016_ENG_SOURCE_594	ESS_R08_2016_GER_DE_566	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C17	2	Once a week	Einmal in der Woche
ESS_R08_2016_ENG_SOURCE_595	ESS_R08_2016_GER_DE_567	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C17	3	At least once a month	Mindestens einmal im Monat
ESS_R08_2016_ENG_SOURCE_596	ESS_R08_2016_GER_DE_568	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C17	4	Only on special holy days	Nur an besonderen Feiertagen
ESS_R08_2016_ENG_SOURCE_597	ESS_R08_2016_GER_DE_569	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C17	5	Less often	Seltener
ESS_R08_2016_ENG_SOURCE_598	ESS_R08_2016_GER_DE_570	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C17	6	Never	Nie
ESS_R08_2016_ENG_SOURCE_599	ESS_R08_2016_GER_DE_571	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C17	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_600	ESS_R08_2016_GER_DE_572	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C17	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_601	ESS_R08_2016_GER_DE_573	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C18		Would you describe yourself as being a member of a group that is discriminated against in this country?	Würden Sie sich selbst als Angehörige(n) einer Bevölkerungsgruppe bezeichnen, die in Deutschland diskriminiert wird?
ESS_R08_2016_ENG_SOURCE_602	ESS_R08_2016_GER_DE_574	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C18	0	Yes	Ja
ESS_R08_2016_ENG_SOURCE_603	ESS_R08_2016_GER_DE_575	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C18	1	No	Nein
ESS_R08_2016_ENG_SOURCE_604	ESS_R08_2016_GER_DE_576	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C18	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_605	ESS_R08_2016_GER_DE_577	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C18	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_606		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INTRODUCTION	C19		ASK IF YES AT C18 (code 1)	
	ESS_R08_2016_GER_DE_579	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C19			BITTE DIE ANGABEN DER ZIELPERSON DEN KATEGORIEN ZUORDNEN UND VERLISTEN.
ESS_R08_2016_ENG_SOURCE_608	ESS_R08_2016_GER_DE_580	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C19		PROBE:	NACHFRAGEN:
ESS_R08_2016_ENG_SOURCE_610	ESS_R08_2016_GER_DE_582	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C19		CODE ALL THAT APPLY	ALLE GRÜNDE VERLISTEN, DIE GENANNT WERDEN.
	ESS_R08_2016_GER_DE_583	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C19			MEHRFACHNENNUNGEN MÖGLICH.
ESS_R08_2016_ENG_SOURCE_607	ESS_R08_2016_GER_DE_578	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C19		On what grounds is your group discriminated against?	Aus welchen Gründen wird Ihre Gruppe diskriminiert?
ESS_R08_2016_ENG_SOURCE_609	ESS_R08_2016_GER_DE_581	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C19		‘What other grounds?'	“GIBT ES NOCH ANDERE GRÜNDE?”
ESS_R08_2016_ENG_SOURCE_611	ESS_R08_2016_GER_DE_584	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	0	Colour or race	Hautfarbe
ESS_R08_2016_ENG_SOURCE_612	ESS_R08_2016_GER_DE_585	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	1	Nationality	Nationalität
ESS_R08_2016_ENG_SOURCE_613	ESS_R08_2016_GER_DE_586	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	2	Religion	Religion
ESS_R08_2016_ENG_SOURCE_614	ESS_R08_2016_GER_DE_587	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	3	Language	Sprache
ESS_R08_2016_ENG_SOURCE_615	ESS_R08_2016_GER_DE_588	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	4	Ethnic group	Volksgruppe oder ethnische Gruppe
ESS_R08_2016_ENG_SOURCE_616	ESS_R08_2016_GER_DE_589	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	5	Age	Alter
ESS_R08_2016_ENG_SOURCE_617	ESS_R08_2016_GER_DE_590	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	6	Gender	Geschlecht
ESS_R08_2016_ENG_SOURCE_618	ESS_R08_2016_GER_DE_591	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	7	Sexuality	Sexuelle Neigungen
ESS_R08_2016_ENG_SOURCE_619	ESS_R08_2016_GER_DE_592	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	8	Disability	Behinderung
ESS_R08_2016_ENG_SOURCE_620	ESS_R08_2016_GER_DE_593	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	9	Other WRITE IN	Sonstige eintragen
ESS_R08_2016_ENG_SOURCE_621	ESS_R08_2016_GER_DE_594	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_622	ESS_R08_2016_GER_DE_595	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C19	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_623		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C20		ASK ALL	
ESS_R08_2016_ENG_SOURCE_624	ESS_R08_2016_GER_DE_596	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C20		Are you a citizen of [country]?	Sind Sie deutsche(r) Staatsbürger(in)?
ESS_R08_2016_ENG_SOURCE_625	ESS_R08_2016_GER_DE_597	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C20	0	Yes	Ja
ESS_R08_2016_ENG_SOURCE_626	ESS_R08_2016_GER_DE_598	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C20	1	No	Nein
ESS_R08_2016_ENG_SOURCE_627	ESS_R08_2016_GER_DE_599	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C20	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_628	ESS_R08_2016_GER_DE_600	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C20	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_629		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INTRODUCTION	C21		ASK IF NO OR DON'T KNOW AT C20 (codes 2 or 8)	
ESS_R08_2016_ENG_SOURCE_631		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C21		[to be coded into pre-specified ISO 3166-1 (2-character)]	
ESS_R08_2016_ENG_SOURCE_630	ESS_R08_2016_GER_DE_601	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C21		What citizenship do you hold?	Welche Staatsangehörigkeit besitzen Sie?
ESS_R08_2016_ENG_SOURCE_633	ESS_R08_2016_GER_DE_603	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C21	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_634	ESS_R08_2016_GER_DE_604	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C21	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_635		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C22		ASK ALL	
ESS_R08_2016_ENG_SOURCE_636	ESS_R08_2016_GER_DE_605	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C22		Were you born in [country]?	Sind Sie in Deutschland geboren?
ESS_R08_2016_ENG_SOURCE_637	ESS_R08_2016_GER_DE_606	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C22	0	Yes	Ja
ESS_R08_2016_ENG_SOURCE_638	ESS_R08_2016_GER_DE_607	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C22	1	No	Nein
ESS_R08_2016_ENG_SOURCE_639	ESS_R08_2016_GER_DE_608	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C22	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_640	ESS_R08_2016_GER_DE_609	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C22	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_641		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INTRODUCTION	C23		ASK IF NO AT C22 (code 2)	
ESS_R08_2016_ENG_SOURCE_643		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C23		[to be coded into pre-specified ISO 3166-1 (2-character)]	
ESS_R08_2016_ENG_SOURCE_642	ESS_R08_2016_GER_DE_610	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C23		In which country were you born?	In welchem Land sind Sie geboren?
ESS_R08_2016_ENG_SOURCE_645	ESS_R08_2016_GER_DE_612	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C23	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_646	ESS_R08_2016_GER_DE_613	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C23	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_647	ESS_R08_2016_GER_DE_614	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C24		What year did you first come to live in [country]?	Wann sind Sie zum ersten Mal nach Deutschland gekommen, um hier zu leben?
ESS_R08_2016_ENG_SOURCE_648	ESS_R08_2016_GER_DE_615	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C24	0	WRITE IN YEAR:	JAHR EINTRAGEN
ESS_R08_2016_ENG_SOURCE_649	ESS_R08_2016_GER_DE_616	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C24	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_650	ESS_R08_2016_GER_DE_617	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C24	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_651		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C25		ASK ALL	
ESS_R08_2016_ENG_SOURCE_653		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C25		[to be coded into ISO 639-2 (3-character)]	
ESS_R08_2016_ENG_SOURCE_652	ESS_R08_2016_GER_DE_618	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C25		What language or languages do you speak most often at home?	Welche Sprache oder Sprachen sprechen Sie zu Hause (hier in Deutschland) am häufigsten?
ESS_R08_2016_ENG_SOURCE_654	ESS_R08_2016_GER_DE_619	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C25	0	WRITE IN UP TO 2 LANGUAGES	BIS ZU ZWEI SPRACHEN EINTRAGEN. WENN KEINE 2. SPRACHE 887 EINTRAGEN.
ESS_R08_2016_ENG_SOURCE_655	ESS_R08_2016_GER_DE_620	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C25	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_656	ESS_R08_2016_GER_DE_621	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C25	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_657	ESS_R08_2016_GER_DE_622	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C26		Do you belong to a minority ethnic group in [country]?	Gehören Sie einer Volksgruppe oder ethnischen Gruppe an, die in Deutschland in der Minderheit ist?
ESS_R08_2016_ENG_SOURCE_658	ESS_R08_2016_GER_DE_623	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C26	0	Yes	Ja
ESS_R08_2016_ENG_SOURCE_659	ESS_R08_2016_GER_DE_624	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C26	1	No	Nein
ESS_R08_2016_ENG_SOURCE_660	ESS_R08_2016_GER_DE_625	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C26	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_661	ESS_R08_2016_GER_DE_626	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C26	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_662	ESS_R08_2016_GER_DE_627	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C27		Was your father born in [country]?	Ist Ihr Vater in Deutschland geboren?
ESS_R08_2016_ENG_SOURCE_663	ESS_R08_2016_GER_DE_628	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C27	0	Yes	Ja
ESS_R08_2016_ENG_SOURCE_664	ESS_R08_2016_GER_DE_629	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C27	1	No	Nein
ESS_R08_2016_ENG_SOURCE_665	ESS_R08_2016_GER_DE_630	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C27	777	Refusal	Antwort verweigert
ESS_R08_2016_ENG_SOURCE_666	ESS_R08_2016_GER_DE_631	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C27	888	Don't know	Weiß nicht
ESS_R08_2016_ENG_SOURCE_667		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INTRODUCTION	C28		ASK IF NO AT C27 (code 2)	
ESS_R08_2016_ENG_SOURCE_669		ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	INSTRUCTION	C28		[To be coded into pre-specified ISO 3166-1 (2 character)]	
ESS_R08_2016_ENG_SOURCE_668	ESS_R08_2016_GER_DE_632	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	REQUEST	C28		In which country was your father born?	In welchem Land ist Ihr Vater geboren?
ESS_R08_2016_ENG_SOURCE_671	ESS_R08_2016_GER_DE_634	ESS_R08_2016	C - Subjective well-being and social exclusion; religion; perceived discrimination; national and ethnic identity	RESPONSE	C28	777	Refusal	Antwort verweigert
