source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
ESS_R01_2002_ENG_SOURCE_389	ESS_R01_2002_GER_DE_378	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B37	3	Regional or local level	auf regionaler oder kommunaler Ebene
ESS_R01_2002_ENG_SOURCE_390	ESS_R01_2002_GER_DE_379	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B37	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_391	ESS_R01_2002_GER_DE_380	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B37	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_392	ESS_R01_2002_GER_DE_381	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B38		defence	...Verteidigung
ESS_R01_2002_ENG_SOURCE_393	ESS_R01_2002_GER_DE_382	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B38	0	International level	auf internationaler Ebene
ESS_R01_2002_ENG_SOURCE_394	ESS_R01_2002_GER_DE_383	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B38	1	European level	auf europäischer Ebene
ESS_R01_2002_ENG_SOURCE_395	ESS_R01_2002_GER_DE_384	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B38	2	National level	auf nationaler Ebene
ESS_R01_2002_ENG_SOURCE_396	ESS_R01_2002_GER_DE_385	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B38	3	Regional or local level	auf regionaler oder kommunaler Ebene
ESS_R01_2002_ENG_SOURCE_397	ESS_R01_2002_GER_DE_386	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B38	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_398	ESS_R01_2002_GER_DE_387	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B38	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_399	ESS_R01_2002_GER_DE_388	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B39		social welfare	...soziale Sicherheit
ESS_R01_2002_ENG_SOURCE_400	ESS_R01_2002_GER_DE_389	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B39	0	International level	auf internationaler Ebene
ESS_R01_2002_ENG_SOURCE_401	ESS_R01_2002_GER_DE_390	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B39	1	European level	auf europäischer Ebene
ESS_R01_2002_ENG_SOURCE_402	ESS_R01_2002_GER_DE_391	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B39	2	National level	auf nationaler Ebene
ESS_R01_2002_ENG_SOURCE_403	ESS_R01_2002_GER_DE_392	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B39	3	Regional or local level	auf regionaler oder kommunaler Ebene
ESS_R01_2002_ENG_SOURCE_404	ESS_R01_2002_GER_DE_393	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B39	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_405	ESS_R01_2002_GER_DE_394	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B39	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_406	ESS_R01_2002_GER_DE_395	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B40		aid to developing countries	...Entwicklungshilfe
ESS_R01_2002_ENG_SOURCE_407	ESS_R01_2002_GER_DE_396	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B40	0	International level	auf internationaler Ebene
ESS_R01_2002_ENG_SOURCE_408	ESS_R01_2002_GER_DE_397	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B40	1	European level	auf europäischer Ebene
ESS_R01_2002_ENG_SOURCE_409	ESS_R01_2002_GER_DE_398	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B40	2	National level	auf nationaler Ebene
ESS_R01_2002_ENG_SOURCE_410	ESS_R01_2002_GER_DE_399	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B40	3	Regional or local level	auf regionaler oder kommunaler Ebene
ESS_R01_2002_ENG_SOURCE_411	ESS_R01_2002_GER_DE_400	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B40	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_412	ESS_R01_2002_GER_DE_401	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B40	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_413	ESS_R01_2002_GER_DE_402	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B41		immigration and refugees	...Einwanderung und Flüchtlinge
ESS_R01_2002_ENG_SOURCE_414	ESS_R01_2002_GER_DE_403	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B41	0	International level	auf internationaler Ebene
ESS_R01_2002_ENG_SOURCE_415	ESS_R01_2002_GER_DE_404	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B41	1	European level	auf europäischer Ebene
ESS_R01_2002_ENG_SOURCE_416	ESS_R01_2002_GER_DE_405	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B41	2	National level	auf nationaler Ebene
ESS_R01_2002_ENG_SOURCE_417	ESS_R01_2002_GER_DE_406	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B41	3	Regional or local level	auf regionaler oder kommunaler Ebene
ESS_R01_2002_ENG_SOURCE_418	ESS_R01_2002_GER_DE_407	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B41	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_419	ESS_R01_2002_GER_DE_408	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B41	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_420	ESS_R01_2002_GER_DE_409	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B42		interest rates	...Festlegung von Zinssätzen
ESS_R01_2002_ENG_SOURCE_421	ESS_R01_2002_GER_DE_410	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B42	0	International level	auf internationaler Ebene
ESS_R01_2002_ENG_SOURCE_422	ESS_R01_2002_GER_DE_411	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B42	1	European level	auf europäischer Ebene
ESS_R01_2002_ENG_SOURCE_423	ESS_R01_2002_GER_DE_412	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B42	2	National level	auf nationaler Ebene
ESS_R01_2002_ENG_SOURCE_424	ESS_R01_2002_GER_DE_413	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B42	3	Regional or local level	auf regionaler oder kommunaler Ebene
ESS_R01_2002_ENG_SOURCE_425	ESS_R01_2002_GER_DE_414	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B42	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_426	ESS_R01_2002_GER_DE_415	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B42	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_427		ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B43		CARD 16	
ESS_R01_2002_ENG_SOURCE_428		ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	INSTRUCTION	B43		READ OUT EACH STATEMENT AND CODE IN GRID	
ESS_R01_2002_ENG_SOURCE_429	ESS_R01_2002_GER_DE_416	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B43		Using this card, please say to what extent you agree or disagree with each of the following statements.	Bitte schauen Sie jetzt auf Liste 16 und sagen Sie mir, wie sehr Sie jeder der folgenden Aussagen zustimmen oder wie sehr Sie diese ablehnen.
ESS_R01_2002_ENG_SOURCE_430	ESS_R01_2002_GER_DE_417	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B43		The less that government intervenes in the economy, the better it is for country	Je weniger der Staat in die Wirtschaft eingreift, desto besser ist das für Deutschland
ESS_R01_2002_ENG_SOURCE_431	ESS_R01_2002_GER_DE_418	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B43	0	Agree strongly	Stimme stark zu
ESS_R01_2002_ENG_SOURCE_432	ESS_R01_2002_GER_DE_419	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B43	1	Agree	Stimme zu
ESS_R01_2002_ENG_SOURCE_433	ESS_R01_2002_GER_DE_420	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B43	2	Neither Agree nor disagree	Weder noch
ESS_R01_2002_ENG_SOURCE_434	ESS_R01_2002_GER_DE_421	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B43	3	Disagree	lehne ab
ESS_R01_2002_ENG_SOURCE_435	ESS_R01_2002_GER_DE_422	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B43	4	Disagree strongly	lehne stark ab
ESS_R01_2002_ENG_SOURCE_436	ESS_R01_2002_GER_DE_423	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B43	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_437	ESS_R01_2002_GER_DE_424	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B43	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_438	ESS_R01_2002_GER_DE_425	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B44		The government should take measures to reduce differences in income levels	Der Staat sollte Maßnahmen ergreifen, um Einkommensunterschiede zu verringern.
ESS_R01_2002_ENG_SOURCE_439	ESS_R01_2002_GER_DE_426	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B44	0	Agree strongly	Stimme stark zu
ESS_R01_2002_ENG_SOURCE_440	ESS_R01_2002_GER_DE_427	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B44	1	Agree	Stimme zu
ESS_R01_2002_ENG_SOURCE_441	ESS_R01_2002_GER_DE_428	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B44	2	Neither Agree nor disagree	Weder noch
ESS_R01_2002_ENG_SOURCE_442	ESS_R01_2002_GER_DE_429	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B44	3	Disagree	lehne ab
ESS_R01_2002_ENG_SOURCE_443	ESS_R01_2002_GER_DE_430	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B44	4	Disagree strongly	lehne stark ab
ESS_R01_2002_ENG_SOURCE_444	ESS_R01_2002_GER_DE_431	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B44	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_445	ESS_R01_2002_GER_DE_432	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B44	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_446	ESS_R01_2002_GER_DE_433	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B45		Employees need strong trade unions to protect their working conditions and wages	Arbeitnehmer brauchen starke Gewerkschaften, um ihre Arbeitsbedingungen und Löhne zu sichern.
ESS_R01_2002_ENG_SOURCE_447	ESS_R01_2002_GER_DE_434	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B45	0	Agree strongly	Stimme stark zu
ESS_R01_2002_ENG_SOURCE_448	ESS_R01_2002_GER_DE_435	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B45	1	Agree	Stimme zu
ESS_R01_2002_ENG_SOURCE_449	ESS_R01_2002_GER_DE_436	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B45	2	Neither Agree nor disagree	Weder noch
ESS_R01_2002_ENG_SOURCE_450	ESS_R01_2002_GER_DE_437	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B45	3	Disagree	lehne ab
ESS_R01_2002_ENG_SOURCE_451	ESS_R01_2002_GER_DE_438	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B45	4	Disagree strongly	lehne stark ab
ESS_R01_2002_ENG_SOURCE_452	ESS_R01_2002_GER_DE_439	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B45	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_453	ESS_R01_2002_GER_DE_440	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B45	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_454	ESS_R01_2002_GER_DE_441	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B46		Gay men and lesbians should be free to live their own life as they wish	Schwule und Lesben sollten ihr Leben so führen dürfen,wie sie es wollen.
ESS_R01_2002_ENG_SOURCE_455	ESS_R01_2002_GER_DE_442	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B46	0	Agree strongly	Stimme stark zu
ESS_R01_2002_ENG_SOURCE_456	ESS_R01_2002_GER_DE_443	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B46	1	Agree	Stimme zu
ESS_R01_2002_ENG_SOURCE_457	ESS_R01_2002_GER_DE_444	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B46	2	Neither Agree nor disagree	Weder noch
ESS_R01_2002_ENG_SOURCE_458	ESS_R01_2002_GER_DE_445	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B46	3	Disagree	lehne ab
ESS_R01_2002_ENG_SOURCE_459	ESS_R01_2002_GER_DE_446	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B46	4	Disagree strongly	lehne stark ab
ESS_R01_2002_ENG_SOURCE_460	ESS_R01_2002_GER_DE_447	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B46	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_461	ESS_R01_2002_GER_DE_448	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B46	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_462	ESS_R01_2002_GER_DE_449	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B47		Whatever the circumstances, the law should always be obeyed	Egal unter welchen Umständen, die Gesetze müssen immer befolgt werden.
ESS_R01_2002_ENG_SOURCE_463	ESS_R01_2002_GER_DE_450	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B47	0	Agree strongly	Stimme stark zu
ESS_R01_2002_ENG_SOURCE_464	ESS_R01_2002_GER_DE_451	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B47	1	Agree	Stimme zu
ESS_R01_2002_ENG_SOURCE_465	ESS_R01_2002_GER_DE_452	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B47	2	Neither Agree nor disagree	Weder noch
ESS_R01_2002_ENG_SOURCE_466	ESS_R01_2002_GER_DE_453	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B47	3	Disagree	lehne ab
ESS_R01_2002_ENG_SOURCE_467	ESS_R01_2002_GER_DE_454	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B47	4	Disagree strongly	lehne stark ab
ESS_R01_2002_ENG_SOURCE_468	ESS_R01_2002_GER_DE_455	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B47	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_469	ESS_R01_2002_GER_DE_456	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B47	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_470	ESS_R01_2002_GER_DE_457	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B48		Political parties that wish to overthrow democracy should be banned	Politische Parteien, die die Demokratie abschaffen wollen, sollten verboten werden.
ESS_R01_2002_ENG_SOURCE_471	ESS_R01_2002_GER_DE_458	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B48	0	Agree strongly	Stimme stark zu
ESS_R01_2002_ENG_SOURCE_472	ESS_R01_2002_GER_DE_459	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B48	1	Agree	Stimme zu
ESS_R01_2002_ENG_SOURCE_473	ESS_R01_2002_GER_DE_460	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B48	2	Neither Agree nor disagree	Weder noch
ESS_R01_2002_ENG_SOURCE_474	ESS_R01_2002_GER_DE_461	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B48	3	Disagree	lehne ab
ESS_R01_2002_ENG_SOURCE_475	ESS_R01_2002_GER_DE_462	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B48	4	Disagree strongly	lehne stark ab
ESS_R01_2002_ENG_SOURCE_476	ESS_R01_2002_GER_DE_463	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B48	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_477	ESS_R01_2002_GER_DE_464	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B48	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_478	ESS_R01_2002_GER_DE_465	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B49		Economic growth always ends up harming the environment	Wirtschaftswachstum hat immer Umweltschäden zu Folge.
ESS_R01_2002_ENG_SOURCE_479	ESS_R01_2002_GER_DE_466	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B49	0	Agree strongly	Stimme stark zu
ESS_R01_2002_ENG_SOURCE_480	ESS_R01_2002_GER_DE_467	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B49	1	Agree	Stimme zu
ESS_R01_2002_ENG_SOURCE_481	ESS_R01_2002_GER_DE_468	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B49	2	Neither Agree nor disagree	Weder noch
ESS_R01_2002_ENG_SOURCE_482	ESS_R01_2002_GER_DE_469	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B49	3	Disagree	lehne ab
ESS_R01_2002_ENG_SOURCE_483	ESS_R01_2002_GER_DE_470	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B49	4	Disagree strongly	lehne stark ab
ESS_R01_2002_ENG_SOURCE_484	ESS_R01_2002_GER_DE_471	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B49	888	Don't know	Weiß nicht
ESS_R01_2002_ENG_SOURCE_485	ESS_R01_2002_GER_DE_472	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B49	777	Refusal	keine Antwort
ESS_R01_2002_ENG_SOURCE_486	ESS_R01_2002_GER_DE_473	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	REQUEST	B50		Modern science can be relied on to solve our environmental problems	Man kann darauf vertrauen, dass die modern Wissenschaft unsere Umweltprobleme lösen wird.
ESS_R01_2002_ENG_SOURCE_487	ESS_R01_2002_GER_DE_474	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B50	0	Agree strongly	Stimme stark zu
ESS_R01_2002_ENG_SOURCE_488	ESS_R01_2002_GER_DE_475	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B50	1	Agree	Stimme zu
ESS_R01_2002_ENG_SOURCE_489	ESS_R01_2002_GER_DE_476	ESS_R01_2002	B - Politics, including: political interest, efficacy, trust, electoral and other forms of participation, party allegiance, socio-political evaluations/orientations, multi-level governance	RESPONSE	B50	2	Neither Agree nor disagree	Weder noch
