source_survey_itemID	target_survey_itemID	Study	module	item_type	item_name	item_value	source_text	target_text
EVS_R05_2017_ENG_GB_251	EVS_R05_2017_GER_DE_287	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11d	1.0	mentioned	Genannt
EVS_R05_2017_ENG_GB_252	EVS_R05_2017_GER_DE_288	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11d	2.0	not mentioned	Nicht genannt
EVS_R05_2017_ENG_GB_253	EVS_R05_2017_GER_DE_289	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11d	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_254	EVS_R05_2017_GER_DE_290	EVS_R05_2017	Perceptions of Life	REQUEST	Q11e		A job in which you feel you can achieve something	Ein Beruf, bei dem man das Gefühl hat, etwas zu erreichen
EVS_R05_2017_ENG_GB_255	EVS_R05_2017_GER_DE_291	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11e	1.0	mentioned	Genannt
EVS_R05_2017_ENG_GB_256	EVS_R05_2017_GER_DE_292	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11e	2.0	not mentioned	Nicht genannt
EVS_R05_2017_ENG_GB_257	EVS_R05_2017_GER_DE_293	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11e	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_258	EVS_R05_2017_GER_DE_294	EVS_R05_2017	Perceptions of Life	REQUEST	Q11f		A responsible job	Ein Beruf mit Verantwortung
EVS_R05_2017_ENG_GB_259	EVS_R05_2017_GER_DE_295	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11f	1.0	mentioned	Genannt
EVS_R05_2017_ENG_GB_260	EVS_R05_2017_GER_DE_296	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11f	2.0	not mentioned	Nicht genannt
EVS_R05_2017_ENG_GB_261	EVS_R05_2017_GER_DE_297	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11f	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_262	EVS_R05_2017_GER_DE_298	EVS_R05_2017	Perceptions of Life	REQUEST	Q11g		None of these (spontaneous)	Nichts davon (spontan)
EVS_R05_2017_ENG_GB_263	EVS_R05_2017_GER_DE_299	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11g	1.0	mentioned	Genannt
EVS_R05_2017_ENG_GB_264	EVS_R05_2017_GER_DE_300	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11g	2.0	not mentioned	Nicht genannt
EVS_R05_2017_ENG_GB_265	EVS_R05_2017_GER_DE_301	EVS_R05_2017	Perceptions of Life	RESPONSE	Q11g	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_266	EVS_R05_2017_GER_DE_302	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q12a		SHOW CARD 12	VORLEGEN LISTE 12
EVS_R05_2017_ENG_GB_267	EVS_R05_2017_GER_DE_303	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q12a		READ OUT AND CODE ONE ANSWER PER LINE	VORLESEN UND EINE ANTWORT PRO ZEILE KODIEREN
	EVS_R05_2017_GER_DE_304	EVS_R05_2017	Perceptions of Life	REQUEST	Q12a			Wie sehr stimmen Sie den folgenden Aussagen zu?
EVS_R05_2017_ENG_GB_268	EVS_R05_2017_GER_DE_305	EVS_R05_2017	Perceptions of Life	REQUEST	Q12a		Using this card how much do you agree or disagree with the following statements?	Wie sehr stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_269	EVS_R05_2017_GER_DE_306	EVS_R05_2017	Perceptions of Life	REQUEST	Q12a		To fully develop your talents, you need to have a job	Man braucht eine Arbeit, um seine Fähigkeiten voll entwickeln zu können.
EVS_R05_2017_ENG_GB_270	EVS_R05_2017_GER_DE_307	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12a	1.0	Agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_271	EVS_R05_2017_GER_DE_308	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12a	2.0	Agree	Stimme zu
EVS_R05_2017_ENG_GB_272	EVS_R05_2017_GER_DE_309	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12a	3.0	neither agree nor disagree	Weder noch
EVS_R05_2017_ENG_GB_273	EVS_R05_2017_GER_DE_310	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12a	4.0	Disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_274	EVS_R05_2017_GER_DE_311	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12a	5.0	Disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_275	EVS_R05_2017_GER_DE_312	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12a	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_276	EVS_R05_2017_GER_DE_313	EVS_R05_2017	Perceptions of Life	REQUEST	Q12b		How much do you agree or disagree with this statement?	Wie sehr stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_277	EVS_R05_2017_GER_DE_314	EVS_R05_2017	Perceptions of Life	REQUEST	Q12b		It is humiliating to receive money without having to work for it	Es ist demütigend, Geld zu erhalten, ohne dass man dafür arbeiten muss.
EVS_R05_2017_ENG_GB_278	EVS_R05_2017_GER_DE_315	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12b	1.0	Agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_279	EVS_R05_2017_GER_DE_316	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12b	2.0	Agree	Stimme zu
EVS_R05_2017_ENG_GB_280	EVS_R05_2017_GER_DE_317	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12b	3.0	neither agree nor disagree	Weder noch
EVS_R05_2017_ENG_GB_281	EVS_R05_2017_GER_DE_318	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12b	4.0	Disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_282	EVS_R05_2017_GER_DE_319	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12b	5.0	Disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_283	EVS_R05_2017_GER_DE_320	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12b	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_284	EVS_R05_2017_GER_DE_321	EVS_R05_2017	Perceptions of Life	REQUEST	Q12c		How much do you agree or disagree with this statement?	Wie sehr stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_285	EVS_R05_2017_GER_DE_322	EVS_R05_2017	Perceptions of Life	REQUEST	Q12c		People who don't work turn lazy	Menschen, die nicht arbeiten, werden faul.
EVS_R05_2017_ENG_GB_286	EVS_R05_2017_GER_DE_323	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12c	1.0	Agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_287	EVS_R05_2017_GER_DE_324	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12c	2.0	Agree	Stimme zu
EVS_R05_2017_ENG_GB_288	EVS_R05_2017_GER_DE_325	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12c	3.0	neither agree nor disagree	Weder noch
EVS_R05_2017_ENG_GB_289	EVS_R05_2017_GER_DE_326	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12c	4.0	Disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_290	EVS_R05_2017_GER_DE_327	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12c	5.0	Disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_291	EVS_R05_2017_GER_DE_328	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12c	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_292	EVS_R05_2017_GER_DE_329	EVS_R05_2017	Perceptions of Life	REQUEST	Q12d		How much do you agree or disagree with this statement?	Wie sehr stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_293	EVS_R05_2017_GER_DE_330	EVS_R05_2017	Perceptions of Life	REQUEST	Q12d		Work is a duty towards society	Arbeit ist eine Verpflichtung gegenüber der Gesellschaft.
EVS_R05_2017_ENG_GB_294	EVS_R05_2017_GER_DE_331	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12d	1.0	Agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_295	EVS_R05_2017_GER_DE_332	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12d	2.0	Agree	Stimme zu
EVS_R05_2017_ENG_GB_296	EVS_R05_2017_GER_DE_333	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12d	3.0	neither agree nor disagree	Weder noch
EVS_R05_2017_ENG_GB_297	EVS_R05_2017_GER_DE_334	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12d	4.0	Disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_298	EVS_R05_2017_GER_DE_335	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12d	5.0	Disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_299	EVS_R05_2017_GER_DE_336	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12d	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_300	EVS_R05_2017_GER_DE_337	EVS_R05_2017	Perceptions of Life	REQUEST	Q12e		How much do you agree or disagree with this statement?	Wie sehr stimmen Sie folgender Aussage zu oder nicht zu?
EVS_R05_2017_ENG_GB_301	EVS_R05_2017_GER_DE_338	EVS_R05_2017	Perceptions of Life	REQUEST	Q12e		Work should always come first, even if it means less spare time	Die Arbeit sollte immer an erster Stelle stehen, auch wenn das weniger Freizeit bedeutet.
EVS_R05_2017_ENG_GB_302	EVS_R05_2017_GER_DE_339	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12e	1.0	Agree strongly	Stimme voll und ganz zu
EVS_R05_2017_ENG_GB_303	EVS_R05_2017_GER_DE_340	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12e	2.0	Agree	Stimme zu
EVS_R05_2017_ENG_GB_304	EVS_R05_2017_GER_DE_341	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12e	3.0	neither agree nor disagree	Weder noch
EVS_R05_2017_ENG_GB_305	EVS_R05_2017_GER_DE_342	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12e	4.0	Disagree	Stimme nicht zu
EVS_R05_2017_ENG_GB_306	EVS_R05_2017_GER_DE_343	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12e	5.0	Disagree strongly	Stimme überhaupt nicht zu
EVS_R05_2017_ENG_GB_307	EVS_R05_2017_GER_DE_344	EVS_R05_2017	Perceptions of Life	RESPONSE	Q12e	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_308	EVS_R05_2017_GER_DE_345	EVS_R05_2017	Perceptions of Life	INTRODUCTION	Q13		The following questions are about religion and beliefs	Bei den folgenden Fragen geht es um die Themen Religion und Glauben.
EVS_R05_2017_ENG_GB_309	EVS_R05_2017_GER_DE_346	EVS_R05_2017	Perceptions of Life	RESPONSE	Q13	1.0	yes	Ja
EVS_R05_2017_ENG_GB_310	EVS_R05_2017_GER_DE_347	EVS_R05_2017	Perceptions of Life	RESPONSE	Q13	2.0	no	Nein
EVS_R05_2017_ENG_GB_311	EVS_R05_2017_GER_DE_348	EVS_R05_2017	Perceptions of Life	RESPONSE	Q13	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_312	EVS_R05_2017_GER_DE_349	EVS_R05_2017	Perceptions of Life	RESPONSE	Q13	999.0	No answer (spontaneous)	Keine Antwort (spontan)
EVS_R05_2017_ENG_GB_313	EVS_R05_2017_GER_DE_350	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q13a		SHOW CARD 13a	VORLEGEN LISTE 13a
EVS_R05_2017_ENG_GB_314	EVS_R05_2017_GER_DE_351	EVS_R05_2017	Perceptions of Life	REQUEST	Q13a		Which one?	Welcher Religionsgemeinschaft gehören Sie an?
EVS_R05_2017_ENG_GB_320	EVS_R05_2017_GER_DE_362	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q14		INTERVIEWER INSTRUCTION:	INTERVIEWER-ANWEISUNG:
EVS_R05_2017_ENG_GB_321	EVS_R05_2017_GER_DE_363	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q14		ASK AS APPROPRIATE: IF RESPONDENT IS CURRENTLY A MEMBER (Q23=1), PLEASE ASK:	WENN ZIELPERSON DERZEIT KEINER RELIGIONSGEMEINSCHAFT ANGEHÖRT (Q13≠1), BITTE FRAGEN:
EVS_R05_2017_ENG_GB_322	EVS_R05_2017_GER_DE_364	EVS_R05_2017	Perceptions of Life	REQUEST	Q14		Have you ever been a member of another religious denomination?	Haben Sie jemals einer Religionsgemeinschaft angehört?
EVS_R05_2017_ENG_GB_323	EVS_R05_2017_GER_DE_365	EVS_R05_2017	Perceptions of Life	RESPONSE	Q14	1.0	yes	Ja
EVS_R05_2017_ENG_GB_324	EVS_R05_2017_GER_DE_366	EVS_R05_2017	Perceptions of Life	RESPONSE	Q14	2.0	no	Nein
EVS_R05_2017_ENG_GB_325	EVS_R05_2017_GER_DE_367	EVS_R05_2017	Perceptions of Life	RESPONSE	Q14	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_326	EVS_R05_2017_GER_DE_368	EVS_R05_2017	Perceptions of Life	RESPONSE	Q14	999.0	No answer (spontaneous)	Keine Antwort (spontan)
EVS_R05_2017_ENG_GB_327	EVS_R05_2017_GER_DE_369	EVS_R05_2017	Perceptions of Life	RESPONSE	Q14	777.0	Not applicable	Nicht zutreffend
EVS_R05_2017_ENG_GB_328	EVS_R05_2017_GER_DE_370	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q15		SHOW CARD 15	VORLEGEN LISTE 15
EVS_R05_2017_ENG_GB_329	EVS_R05_2017_GER_DE_371	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q15		READ OUT AND CODE ONE ANSWER ONLY	VORLESEN UND NUR EINE ANTWORT KODIEREN
EVS_R05_2017_ENG_GB_330	EVS_R05_2017_GER_DE_372	EVS_R05_2017	Perceptions of Life	REQUEST	Q15		Apart from weddings, funerals and christenings, about how often do you attend religious services these days?	Einmal abgesehen von Hochzeiten, Beerdigungen und Taufen: Wie oft nehmen Sie zurzeit an Gottesdiensten teil?
EVS_R05_2017_ENG_GB_331	EVS_R05_2017_GER_DE_373	EVS_R05_2017	Perceptions of Life	RESPONSE	Q15	1.0	more than once a week	Mehrmals in der Woche
EVS_R05_2017_ENG_GB_332	EVS_R05_2017_GER_DE_374	EVS_R05_2017	Perceptions of Life	RESPONSE	Q15	2.0	once a week	Einmal in der Woche
EVS_R05_2017_ENG_GB_333	EVS_R05_2017_GER_DE_375	EVS_R05_2017	Perceptions of Life	RESPONSE	Q15	3.0	once a month	Ungefähr einmal im Monat
EVS_R05_2017_ENG_GB_334	EVS_R05_2017_GER_DE_376	EVS_R05_2017	Perceptions of Life	RESPONSE	Q15	4.0	only on specific holy days	Nur an besonderen Feiertagen
EVS_R05_2017_ENG_GB_335	EVS_R05_2017_GER_DE_377	EVS_R05_2017	Perceptions of Life	RESPONSE	Q15	5.0	once a year	Einmal im Jahr
EVS_R05_2017_ENG_GB_336	EVS_R05_2017_GER_DE_378	EVS_R05_2017	Perceptions of Life	RESPONSE	Q15	6.0	less often	Seltener
EVS_R05_2017_ENG_GB_337	EVS_R05_2017_GER_DE_379	EVS_R05_2017	Perceptions of Life	RESPONSE	Q15	7.0	never, practically never	Nie, praktisch nie
EVS_R05_2017_ENG_GB_338	EVS_R05_2017_GER_DE_380	EVS_R05_2017	Perceptions of Life	RESPONSE	Q15	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_339	EVS_R05_2017_GER_DE_381	EVS_R05_2017	Perceptions of Life	RESPONSE	Q15	999.0	No answer (spontaneous)	Keine Antwort (spontan)
EVS_R05_2017_ENG_GB_340	EVS_R05_2017_GER_DE_382	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q16		SHOW CARD 16	VORLEGEN LISTE 16
EVS_R05_2017_ENG_GB_341	EVS_R05_2017_GER_DE_383	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q16		READ OUT AND CODE ONE ANSWER ONLY	VORLESEN UND NUR EINE ANTWORT KODIEREN
EVS_R05_2017_ENG_GB_342	EVS_R05_2017_GER_DE_384	EVS_R05_2017	Perceptions of Life	REQUEST	Q16		Apart from weddings, funerals and christenings, about how often did you attend religious services when you were 12 years old?	Einmal abgesehen von Hochzeiten, Beerdigungen und Taufen: Wie oft nahmen Sie im Alter von 12 Jahren an Gottesdiensten teil?
EVS_R05_2017_ENG_GB_343	EVS_R05_2017_GER_DE_385	EVS_R05_2017	Perceptions of Life	RESPONSE	Q16	1.0	more than once a week	Mehrmals in der Woche
EVS_R05_2017_ENG_GB_344	EVS_R05_2017_GER_DE_386	EVS_R05_2017	Perceptions of Life	RESPONSE	Q16	2.0	once a week	Einmal in der Woche
EVS_R05_2017_ENG_GB_345	EVS_R05_2017_GER_DE_387	EVS_R05_2017	Perceptions of Life	RESPONSE	Q16	3.0	once a month	Ungefähr einmal im Monat
EVS_R05_2017_ENG_GB_346	EVS_R05_2017_GER_DE_388	EVS_R05_2017	Perceptions of Life	RESPONSE	Q16	4.0	only on specific holy days	Nur an besonderen Feiertagen
EVS_R05_2017_ENG_GB_347	EVS_R05_2017_GER_DE_389	EVS_R05_2017	Perceptions of Life	RESPONSE	Q16	5.0	once a year	Einmal im Jahr
EVS_R05_2017_ENG_GB_348	EVS_R05_2017_GER_DE_390	EVS_R05_2017	Perceptions of Life	RESPONSE	Q16	6.0	less often	Seltener
EVS_R05_2017_ENG_GB_349	EVS_R05_2017_GER_DE_391	EVS_R05_2017	Perceptions of Life	RESPONSE	Q16	7.0	never, practically never	Nie, praktisch nie
EVS_R05_2017_ENG_GB_350	EVS_R05_2017_GER_DE_392	EVS_R05_2017	Perceptions of Life	RESPONSE	Q16	999.0	No answer (spontaneous)	Keine Antwort (spontan)
EVS_R05_2017_ENG_GB_351	EVS_R05_2017_GER_DE_393	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q17		INTERVIEWER INSTRUCTION:	INTERVIEWER-ANWEISUNG:
EVS_R05_2017_ENG_GB_352	EVS_R05_2017_GER_DE_394	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q17		READ OUT AND CODE ONE ANSWER ONLY	VORLESEN UND NUR EINE ANTWORT KODIEREN
EVS_R05_2017_ENG_GB_353	EVS_R05_2017_GER_DE_395	EVS_R05_2017	Perceptions of Life	REQUEST	Q17		Independently of whether you go to church or not, would you say you are ...	Einmal abgesehen davon, ob Sie in die Kirche gehen oder nicht: Würden Sie sagen, Sie sind...
EVS_R05_2017_ENG_GB_354	EVS_R05_2017_GER_DE_396	EVS_R05_2017	Perceptions of Life	RESPONSE	Q17	1.0	a religious person	ein religiöser Mensch
EVS_R05_2017_ENG_GB_355	EVS_R05_2017_GER_DE_397	EVS_R05_2017	Perceptions of Life	RESPONSE	Q17	2.0	not a religious person	kein religiöser Mensch
EVS_R05_2017_ENG_GB_356	EVS_R05_2017_GER_DE_398	EVS_R05_2017	Perceptions of Life	RESPONSE	Q17	3.0	a convinced atheist	ein überzeugter Atheist
EVS_R05_2017_ENG_GB_357	EVS_R05_2017_GER_DE_399	EVS_R05_2017	Perceptions of Life	RESPONSE	Q17	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_358	EVS_R05_2017_GER_DE_400	EVS_R05_2017	Perceptions of Life	RESPONSE	Q17	999.0	No answer (spontaneous)	Keine Antwort (spontan)
EVS_R05_2017_ENG_GB_359	EVS_R05_2017_GER_DE_401	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q18a		INTERVIEWER INSTRUCTION:	INTERVIEWER-ANWEISUNG:
EVS_R05_2017_ENG_GB_360	EVS_R05_2017_GER_DE_402	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q18a		READ OUT AND CODE ONE ANSWER PER LINE	VORLESEN UND EINE ANTWORT PRO ZEILE KODIEREN
EVS_R05_2017_ENG_GB_361	EVS_R05_2017_GER_DE_403	EVS_R05_2017	Perceptions of Life	REQUEST	Q18a		Which, if any, of the following do you believe in?	Bitte geben Sie für die folgende Dinge an, ob Sie daran glauben.
EVS_R05_2017_ENG_GB_362	EVS_R05_2017_GER_DE_404	EVS_R05_2017	Perceptions of Life	REQUEST	Q18a		Please indicate whether you believe in...	Bitte geben Sie an, ob Sie an Folgendes glauben...
EVS_R05_2017_ENG_GB_363	EVS_R05_2017_GER_DE_405	EVS_R05_2017	Perceptions of Life	REQUEST	Q18a		God	Gott
EVS_R05_2017_ENG_GB_364	EVS_R05_2017_GER_DE_406	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18a	1.0	yes	Ja
EVS_R05_2017_ENG_GB_365	EVS_R05_2017_GER_DE_407	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18a	2.0	no	Nein
EVS_R05_2017_ENG_GB_366	EVS_R05_2017_GER_DE_408	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18a	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_367	EVS_R05_2017_GER_DE_409	EVS_R05_2017	Perceptions of Life	REQUEST	Q18b		Please indicate whether you believe in...	Bitte geben Sie an, ob Sie an Folgendes glauben...
EVS_R05_2017_ENG_GB_368	EVS_R05_2017_GER_DE_410	EVS_R05_2017	Perceptions of Life	REQUEST	Q18b		Life after death	Ein Leben nach dem Tod
EVS_R05_2017_ENG_GB_369	EVS_R05_2017_GER_DE_411	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18b	1.0	yes	Ja
EVS_R05_2017_ENG_GB_370	EVS_R05_2017_GER_DE_412	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18b	2.0	no	Nein
EVS_R05_2017_ENG_GB_371	EVS_R05_2017_GER_DE_413	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18b	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_372	EVS_R05_2017_GER_DE_414	EVS_R05_2017	Perceptions of Life	REQUEST	Q18c		Please indicate whether you believe in...	Bitte geben Sie an, ob Sie an Folgendes glauben...
EVS_R05_2017_ENG_GB_373	EVS_R05_2017_GER_DE_415	EVS_R05_2017	Perceptions of Life	REQUEST	Q18c		Hell	Die Hölle
EVS_R05_2017_ENG_GB_374	EVS_R05_2017_GER_DE_416	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18c	1.0	yes	Ja
EVS_R05_2017_ENG_GB_375	EVS_R05_2017_GER_DE_417	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18c	2.0	no	Nein
EVS_R05_2017_ENG_GB_376	EVS_R05_2017_GER_DE_418	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18c	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_377	EVS_R05_2017_GER_DE_419	EVS_R05_2017	Perceptions of Life	REQUEST	Q18d		Please indicate whether you believe in...	Bitte geben Sie an, ob Sie an Folgendes glauben...
EVS_R05_2017_ENG_GB_378	EVS_R05_2017_GER_DE_420	EVS_R05_2017	Perceptions of Life	REQUEST	Q18d		Heaven	Den Himmel
EVS_R05_2017_ENG_GB_379	EVS_R05_2017_GER_DE_421	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18d	1.0	yes	Ja
EVS_R05_2017_ENG_GB_380	EVS_R05_2017_GER_DE_422	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18d	2.0	no	Nein
EVS_R05_2017_ENG_GB_381	EVS_R05_2017_GER_DE_423	EVS_R05_2017	Perceptions of Life	RESPONSE	Q18d	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_382	EVS_R05_2017_GER_DE_424	EVS_R05_2017	Perceptions of Life	REQUEST	Q19		Do you believe in re-incarnation, that is, that we are born into this world again?	Glauben Sie an die Wiedergeburt oder Reinkarnation, also daran, dass wir schon frühere Leben hatten und dass wir erneut in diese Welt geboren werden?
EVS_R05_2017_ENG_GB_383	EVS_R05_2017_GER_DE_425	EVS_R05_2017	Perceptions of Life	RESPONSE	Q19	1.0	yes	Ja
EVS_R05_2017_ENG_GB_384	EVS_R05_2017_GER_DE_426	EVS_R05_2017	Perceptions of Life	RESPONSE	Q19	2.0	no	Nein
EVS_R05_2017_ENG_GB_385	EVS_R05_2017_GER_DE_427	EVS_R05_2017	Perceptions of Life	RESPONSE	Q19	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_386	EVS_R05_2017_GER_DE_428	EVS_R05_2017	Perceptions of Life	RESPONSE	Q19	999.0	No answer (spontaneous)	Keine Antwort (spontan)
EVS_R05_2017_ENG_GB_387	EVS_R05_2017_GER_DE_429	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q20		SHOW CARD 20	VORLEGEN LISTE 20
EVS_R05_2017_ENG_GB_388	EVS_R05_2017_GER_DE_430	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q20		READ OUT AND CODE ONE ANSWER ONLY	VORLESEN UND NUR EINE ANTWORT KODIEREN
EVS_R05_2017_ENG_GB_389	EVS_R05_2017_GER_DE_431	EVS_R05_2017	Perceptions of Life	REQUEST	Q20		Which of these statements comes closest to your beliefs?	Welche dieser Aussagen kommt Ihren Überzeugungen am nächsten?
EVS_R05_2017_ENG_GB_390	EVS_R05_2017_GER_DE_432	EVS_R05_2017	Perceptions of Life	RESPONSE	Q20	1.0	there is a personal God	Es gibt einen persönlichen Gott.
EVS_R05_2017_ENG_GB_391	EVS_R05_2017_GER_DE_433	EVS_R05_2017	Perceptions of Life	RESPONSE	Q20	2.0	there is some sort of spirit or life force	Es gibt irgendein höheres Wesen oder eine geistige Macht.
EVS_R05_2017_ENG_GB_392	EVS_R05_2017_GER_DE_434	EVS_R05_2017	Perceptions of Life	RESPONSE	Q20	3.0	I don't really know what to think	Ich weiß nicht wirklich, was ich glauben soll.
EVS_R05_2017_ENG_GB_393	EVS_R05_2017_GER_DE_435	EVS_R05_2017	Perceptions of Life	RESPONSE	Q20	4.0	I don't really think there is any sort of spirit, God or life force	Ich glaube nicht, dass es einen Gott, irgendein höheres Wesen oder eine geistige Macht gibt.
EVS_R05_2017_ENG_GB_394	EVS_R05_2017_GER_DE_436	EVS_R05_2017	Perceptions of Life	RESPONSE	Q20	888.0	Don't know (spontaneous)	Weiß nicht (spontan)
EVS_R05_2017_ENG_GB_395	EVS_R05_2017_GER_DE_437	EVS_R05_2017	Perceptions of Life	RESPONSE	Q20	999.0	No answer (spontaneous)	Keine Antwort (spontan)
EVS_R05_2017_ENG_GB_396	EVS_R05_2017_GER_DE_438	EVS_R05_2017	Perceptions of Life	INSTRUCTION	Q21		SHOW CARD 21	VORLEGEN LISTE 21
EVS_R05_2017_ENG_GB_397	EVS_R05_2017_GER_DE_439	EVS_R05_2017	Perceptions of Life	REQUEST	Q21		And how important is God in your life?	Wie wichtig ist Gott in Ihrem Leben?
