sentence_number	batch	model	prompt	temperature	bertscore_precision	bertscore_recall	bertscore_f1	CHRF	COMET
103	3	ChatGPT 4	prompt3	0.6	0.8549333810806274	0.8911646008491516	0.8726730346679688	76.86598560841522	0.9602470993995667
104	3	ChatGPT 4	prompt3	0.6	0.8037731647491455	0.7837345600128174	0.7936273813247681	47.46797557763678	0.8385725617408752
105	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
106	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
107	3	ChatGPT 4	prompt3	0.6	0.9017170667648315	0.889417827129364	0.8955252170562744	75.34617117343416	0.927558958530426
108	3	ChatGPT 4	prompt3	0.6	0.9323157072067261	0.9505850672721863	0.9413617849349976	81.64975875749052	0.9384567737579346
109	3	ChatGPT 4	prompt3	0.6	0.8328628540039062	0.8009330630302429	0.8165859580039978	48.92367739321658	0.9211418628692627
110	3	ChatGPT 4	prompt3	0.6	0.9819961786270142	0.9819961786270142	0.9819961786270142	84.67438655578525	0.9642909169197083
111	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
112	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
113	3	ChatGPT 4	prompt3	0.6	0.9495998024940491	0.9389668107032776	0.9442533850669861	86.41559078617509	0.9129464030265808
114	3	ChatGPT 4	prompt3	0.6	0.9772573113441467	0.989866316318512	0.9835214018821716	94.45281019937777	0.9614576697349548
115	3	ChatGPT 4	prompt3	0.6	0.7481834888458252	0.708786129951477	0.7279521822929382	32.12042853194759	0.5672875046730042
116	3	ChatGPT 4	prompt3	0.6	0.8892829418182373	0.8147299885749817	0.8503755331039429	47.336612996483865	0.9299153685569763
117	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9814565777778625
118	3	ChatGPT 4	prompt3	0.6	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9751287698745728
119	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
120	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
121	3	ChatGPT 4	prompt3	0.6	0.8649606108665466	0.8835200667381287	0.8741418123245239	59.38818947627366	0.8691286444664001
122	3	ChatGPT 4	prompt3	0.6	0.703654944896698	0.7114887833595276	0.7075501680374146	30.128561042767245	0.6639888882637024
123	3	ChatGPT 4	prompt3	0.6	0.8989184498786926	0.874333381652832	0.8864555358886719	60.2469086305971	0.9266742467880249
124	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9866815805435181
125	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9891265630722046
126	3	ChatGPT 4	prompt3	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
127	3	ChatGPT 4	prompt3	0.6	0.7692338228225708	0.7640036344528198	0.7666098475456238	3.1779661016949152	0.49360164999961853
128	3	ChatGPT 4	prompt3	0.6	0.7443515658378601	0.7622858881950378	0.7532119750976562	4.716981132075472	0.7160935997962952
129	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
130	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
131	3	ChatGPT 4	prompt3	0.6	0.8773316144943237	0.862703263759613	0.8699559569358826	65.75447567069813	0.7279120683670044
132	3	ChatGPT 4	prompt3	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
133	3	ChatGPT 4	prompt3	0.6	0.8495683670043945	0.8664153218269348	0.8579091429710388	45.60948051613132	0.8516346216201782
134	3	ChatGPT 4	prompt3	0.6	0.7813819646835327	0.823805570602417	0.8020331263542175	41.883776814972606	0.894775927066803
135	3	ChatGPT 4	prompt3	0.6	0.8792421817779541	0.8199180364608765	0.8485444784164429	44.63203161110588	0.8791147470474243
136	3	ChatGPT 4	prompt3	0.6	0.8294575214385986	0.7825111150741577	0.8053006529808044	37.768161388445996	0.9344386458396912
137	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
138	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
139	3	ChatGPT 4	prompt3	0.6	0.8728681802749634	0.8423119187355042	0.8573178648948669	53.812023747129686	0.8757749199867249
140	3	ChatGPT 4	prompt3	0.6	0.8859531879425049	0.86611407995224	0.8759213089942932	59.545449093819	0.7905605435371399
141	3	ChatGPT 4	prompt3	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9907280206680298
142	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9854109883308411
143	3	ChatGPT 4	prompt3	0.6	0.8053783178329468	0.7751820087432861	0.7899917364120483	40.02713038683816	0.9010968208312988
144	3	ChatGPT 4	prompt3	0.6	0.6711651086807251	0.6844106912612915	0.6777231693267822	10.104265737850131	0.562500536441803
145	3	ChatGPT 4	prompt3	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9877792000770569
146	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
147	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
148	3	ChatGPT 4	prompt3	0.6	0.8398841023445129	0.8958477973937988	0.866963803768158	84.69425103926595	0.9103475213050842
149	3	ChatGPT 4	prompt3	0.6	0.9208290576934814	0.8853962421417236	0.902765154838562	65.6349788367003	0.9258661866188049
150	3	ChatGPT 4	prompt3	0.6	0.9370529055595398	0.929629921913147	0.9333266615867615	76.53864189795611	0.9414577484130859
151	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9866815805435181
152	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9891265630722046
153	3	ChatGPT 4	prompt3	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
154	3	ChatGPT 4	prompt3	0.6	0.7692338228225708	0.7640036344528198	0.7666098475456238	3.1779661016949152	0.49360164999961853
155	3	ChatGPT 4	prompt3	0.6	0.7443515658378601	0.7622858881950378	0.7532119750976562	4.716981132075472	0.7160935997962952
156	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
157	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
158	3	ChatGPT 4	prompt3	0.6	0.9623200297355652	0.9332159757614136	0.9475446343421936	73.66846984708924	0.9102980494499207
159	3	ChatGPT 4	prompt3	0.6	0.8958763480186462	0.8925502896308899	0.8942102193832397	61.181490549985526	0.8961648941040039
160	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9824785590171814
161	3	ChatGPT 4	prompt3	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
162	3	ChatGPT 4	prompt3	0.6	0.9027360081672668	0.8975433111190796	0.9001321792602539	64.2104819546542	0.9090691208839417
163	3	ChatGPT 4	prompt3	0.6	0.7750221490859985	0.7849774360656738	0.7799680233001709	51.00367004886394	0.8315823078155518
164	3	ChatGPT 4	prompt3	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9878422617912292
165	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9813385009765625
166	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9883447289466858
167	3	ChatGPT 4	prompt3	0.6	0.886623740196228	0.886623740196228	0.886623740196228	19.755838517863427	0.9026514887809753
168	3	ChatGPT 4	prompt3	0.6	0.8985819816589355	0.8985819816589355	0.8985819816589355	67.23185459091977	0.9626121520996094
169	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
170	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
171	3	ChatGPT 4	prompt3	0.6	0.8152514100074768	0.8066684603691101	0.810937225818634	52.41558663385766	0.8472158312797546
172	3	ChatGPT 4	prompt3	0.6	0.8043385148048401	0.8740031719207764	0.837725043296814	52.43500105347763	0.8252056837081909
173	3	ChatGPT 4	prompt3	0.6	0.8576834201812744	0.8596829771995544	0.8586820363998413	69.88627840711855	0.8506447076797485
174	3	ChatGPT 4	prompt3	0.6	0.8544238805770874	0.8595860004425049	0.8569971919059753	73.88354155880799	0.8158766627311707
175	3	ChatGPT 4	prompt3	0.6	0.8541388511657715	0.8357093930244446	0.8448236584663391	53.456529711823585	0.8943974375724792
176	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
177	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
178	3	ChatGPT 4	prompt3	0.6	0.7760289907455444	0.8361305594444275	0.8049594759941101	46.3822939514524	0.8733367323875427
179	3	ChatGPT 4	prompt3	0.6	0.7436392903327942	0.778415858745575	0.7606303095817566	47.802066960661534	0.6543684005737305
180	3	ChatGPT 4	prompt3	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
181	3	ChatGPT 4	prompt3	0.6	0.8528505563735962	0.8146805167198181	0.8333287239074707	51.515646351679464	0.815606951713562
182	3	ChatGPT 4	prompt3	0.6	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9890469908714294
183	3	ChatGPT 4	prompt3	0.6	0.8084090948104858	0.7348829507827759	0.769894540309906	15.554126195188564	0.7808852195739746
184	3	ChatGPT 4	prompt3	0.6	0.9346663951873779	0.8737625479698181	0.9031888842582703	56.70997971803937	0.9277299642562866
185	3	ChatGPT 4	prompt3	0.6	0.7417637705802917	0.6996220350265503	0.720076858997345	17.24113618525268	0.669170081615448
186	3	ChatGPT 4	prompt3	0.6	0.8649357557296753	0.7588099837303162	0.808404803276062	31.92437129204907	0.6330416798591614
187	3	ChatGPT 4	prompt3	0.6	0.9579725861549377	0.9394285678863525	0.9486100077629089	60.892310748988244	0.9612903594970703
188	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
189	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
190	3	ChatGPT 4	prompt3	0.6	0.8687793016433716	0.8317947387695312	0.8498848676681519	54.757493852778	0.9022958278656006
191	3	ChatGPT 4	prompt3	0.6	0.8437373638153076	0.803007960319519	0.8228690028190613	57.44666952194275	0.760391891002655
192	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9816941618919373
193	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9820767641067505
194	3	ChatGPT 4	prompt3	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9895122051239014
195	3	ChatGPT 4	prompt3	0.6	0.9120160341262817	0.9166792035102844	0.9143416285514832	71.40269161123327	0.9338798522949219
196	3	ChatGPT 4	prompt3	0.6	0.7621548175811768	0.7483494281768799	0.7551890015602112	35.11850956176702	0.8829887509346008
197	3	ChatGPT 4	prompt3	0.6	0.8519081473350525	0.8354208469390869	0.843583881855011	35.11850956176702	0.6779604554176331
198	3	ChatGPT 4	prompt3	0.6	0.8983017206192017	0.8843756318092346	0.8912842869758606	37.171408257282835	0.8217856287956238
199	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
200	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
201	3	ChatGPT 4	prompt3	0.6	0.7858564853668213	0.7769283652305603	0.7813669443130493	48.9549684784503	0.8331676125526428
202	3	ChatGPT 4	prompt3	0.6	0.919333279132843	0.8654922246932983	0.8916006684303284	44.553112680635756	0.904007613658905
203	3	ChatGPT 4	prompt3	0.6	0.8331242799758911	0.8018014430999756	0.8171627521514893	46.50992916571358	0.8218459486961365
204	3	ChatGPT 4	prompt3	0.6	0.970464825630188	0.970464825630188	0.970464825630188	88.46354290825073	0.9745844006538391
205	3	ChatGPT 4	prompt3	0.6	0.9830190539360046	0.9830190539360046	0.9830190539360046	94.27366887041518	0.9617742896080017
206	3	ChatGPT 4	prompt3	0.6	0.9177343845367432	0.9371033310890198	0.92731773853302	71.3160690491461	0.9213322401046753
207	3	ChatGPT 4	prompt3	0.6	0.9350051879882812	0.9564419984817505	0.9456021189689636	86.53111463573524	0.9328785538673401
208	3	ChatGPT 4	prompt3	0.6	0.9385669827461243	0.9597117304801941	0.949021577835083	87.00665868602285	0.9269314408302307
209	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9901397824287415
210	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
211	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
212	3	ChatGPT 4	prompt3	0.6	0.806370735168457	0.837361216545105	0.8215738534927368	54.94718141459685	0.8510639667510986
213	3	ChatGPT 4	prompt3	0.6	0.7703023552894592	0.7549619674682617	0.7625550627708435	39.94374263453562	0.7272958159446716
214	3	ChatGPT 4	prompt3	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
215	3	ChatGPT 4	prompt3	0.6	0.7941483855247498	0.7603673934936523	0.7768908143043518	16.748010863631368	0.5599489808082581
216	3	ChatGPT 4	prompt3	0.6	0.930499792098999	0.9113192558288574	0.9208096861839294	77.13303909466485	0.9066950082778931
217	3	ChatGPT 4	prompt3	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
218	3	ChatGPT 4	prompt3	0.6	0.8722705841064453	0.8999128341674805	0.8858761191368103	62.72794059098425	0.5947300791740417
219	3	ChatGPT 4	prompt3	0.6	0.8757603764533997	0.8530647158622742	0.8642635345458984	43.07045778936018	0.6725905537605286
220	3	ChatGPT 4	prompt3	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9827466607093811
221	3	ChatGPT 4	prompt3	0.6	0.8382033705711365	0.8135582804679871	0.8256969451904297	35.9684793334318	0.7202818989753723
222	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
223	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
224	3	ChatGPT 4	prompt3	0.6	0.8705188035964966	0.8894411325454712	0.8798782825469971	65.70957239701598	0.8649736642837524
225	3	ChatGPT 4	prompt3	0.6	0.8511379361152649	0.8672602772712708	0.8591234683990479	64.4088006278638	0.8950720429420471
226	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9866815805435181
227	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9891265630722046
228	3	ChatGPT 4	prompt3	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
229	3	ChatGPT 4	prompt3	0.6	0.7692338228225708	0.7640036344528198	0.7666098475456238	3.1779661016949152	0.49360164999961853
230	3	ChatGPT 4	prompt3	0.6	0.7443515658378601	0.7622858881950378	0.7532119750976562	4.716981132075472	0.7160935997962952
231	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
232	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
233	3	ChatGPT 4	prompt3	0.6	0.9298324584960938	0.8613778948783875	0.8942970633506775	55.00051916471642	0.891396701335907
234	3	ChatGPT 4	prompt3	0.6	0.8438931703567505	0.8872917890548706	0.8650485277175903	54.83738210973589	0.8178538084030151
235	3	ChatGPT 4	prompt3	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
236	3	ChatGPT 4	prompt3	0.6	0.8015859127044678	0.7921006679534912	0.7968150973320007	45.688038008726984	0.8600417375564575
237	3	ChatGPT 4	prompt3	0.6	0.8076528310775757	0.8150529861450195	0.8113360404968262	54.55906550091505	0.8752732872962952
238	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9924197196960449
239	3	ChatGPT 4	prompt3	0.6	0.9636726379394531	0.9417636394500732	0.952592134475708	80.81804351443806	0.9778714179992676
240	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
241	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
242	3	ChatGPT 4	prompt3	0.6	0.8705188035964966	0.8894411325454712	0.8798782825469971	65.70957239701598	0.8688367009162903
243	3	ChatGPT 4	prompt3	0.6	0.9430810213088989	0.9235898852348328	0.9332337379455566	80.38349038147028	0.9747996926307678
244	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9866815805435181
245	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9891265630722046
246	3	ChatGPT 4	prompt3	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
247	3	ChatGPT 4	prompt3	0.6	0.7692338228225708	0.7640036344528198	0.7666098475456238	3.1779661016949152	0.49360164999961853
248	3	ChatGPT 4	prompt3	0.6	0.7443515658378601	0.7622858881950378	0.7532119750976562	4.716981132075472	0.7160935997962952
249	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
250	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
251	3	ChatGPT 4	prompt3	0.6	0.7961407899856567	0.7420105338096619	0.768123209476471	16.823511214503945	0.8660023212432861
252	3	ChatGPT 4	prompt3	0.6	0.701714813709259	0.6832284927368164	0.692348301410675	22.307691356135834	0.5545452237129211
253	3	ChatGPT 4	prompt3	0.6	0.878587007522583	0.7952708601951599	0.8348554372787476	38.47463802392044	0.8657612204551697
254	3	ChatGPT 4	prompt3	0.6	0.8705286383628845	0.7876057028770447	0.8269936442375183	39.30782261180444	0.8516907095909119
255	3	ChatGPT 4	prompt3	0.6	0.8113597631454468	0.6644530892372131	0.7305946350097656	23.18752835535835	0.6335318088531494
256	3	ChatGPT 4	prompt3	0.6	0.7349522709846497	0.6738128662109375	0.7030559182167053	45.62586038787539	0.6067230701446533
257	3	ChatGPT 4	prompt3	0.6	0.7298965454101562	0.6607003211975098	0.6935768127441406	37.352602634947516	0.5205622315406799
258	3	ChatGPT 4	prompt3	0.6	0.9648013114929199	0.9113947749137878	0.9373379349708557	76.57983892338106	0.9325981140136719
259	3	ChatGPT 4	prompt3	0.6	0.6953014135360718	0.6948089003562927	0.6950550675392151	10.397366380356477	0.48077479004859924
260	3	ChatGPT 4	prompt3	0.6	0.6117578148841858	0.5941159129142761	0.6028078198432922	17.452306777598317	0.5036976933479309
261	3	ChatGPT 4	prompt3	0.6	0.7780190110206604	0.7127382755279541	0.7439493536949158	40.97850241685067	0.7473430037498474
262	3	ChatGPT 4	prompt3	0.6	0.8153977990150452	0.7000206112861633	0.7533169984817505	47.119995087509146	0.5745314359664917
263	3	ChatGPT 4	prompt3	0.6	0.7959384918212891	0.7151119709014893	0.7533634901046753	55.333814267368645	0.7881879806518555
264	3	ChatGPT 4	prompt3	0.6	0.7606339454650879	0.7099897861480713	0.7344398498535156	7.849293563579278	0.7138785123825073
265	3	ChatGPT 4	prompt3	0.6	0.7078399062156677	0.7169929146766663	0.7123870253562927	22.842041758919933	0.89605313539505
266	3	ChatGPT 4	prompt3	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
267	3	ChatGPT 4	prompt3	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
0	3	ChatGPT 4	prompt1	0.6	0.8215030431747437	0.7867215871810913	0.8037362098693848	44.89533503704946	0.9076057076454163
1	3	ChatGPT 4	prompt1	0.6	0.9784585237503052	0.9829313158988953	0.9806898832321167	86.79387547974578	0.928398072719574
2	3	ChatGPT 4	prompt1	0.6	0.8947409987449646	0.928240180015564	0.9111828207969666	79.1889232731059	0.928322970867157
3	3	ChatGPT 4	prompt1	0.6	0.8536964654922485	0.8008254766464233	0.8264161944389343	60.56417765218944	0.9125834703445435
4	3	ChatGPT 4	prompt1	0.6	0.8445727229118347	0.8485447764396667	0.8465541005134583	72.10936969008768	0.8647709488868713
5	3	ChatGPT 4	prompt1	0.6	0.8404167890548706	0.7411051392555237	0.787642776966095	42.70274456946094	0.46144846081733704
6	3	ChatGPT 4	prompt1	0.6	0.7624491453170776	0.8460675477981567	0.8020849227905273	75.99993887873693	0.6989839673042297
7	3	ChatGPT 4	prompt1	0.6	0.8161811828613281	0.779054582118988	0.7971858382225037	63.072241569192336	0.8775427937507629
8	3	ChatGPT 4	prompt1	0.6	0.8477473258972168	0.7998191714286804	0.8230860829353333	64.67395077413666	0.9529666900634766
9	3	ChatGPT 4	prompt1	0.6	0.8627148270606995	0.8191616535186768	0.8403743505477905	57.94010800368915	0.9305104613304138
10	3	ChatGPT 4	prompt1	0.6	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
11	3	ChatGPT 4	prompt1	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
12	3	ChatGPT 4	prompt1	0.6	0.7088369727134705	0.7500648498535156	0.728868305683136	54.120497721516735	0.8336614966392517
13	3	ChatGPT 4	prompt1	0.6	0.8981038331985474	0.8861571550369263	0.8920904994010925	68.95137115007081	0.8271260261535645
14	3	ChatGPT 4	prompt1	0.6	0.9032649993896484	0.8607043027877808	0.8814712166786194	72.2478332738714	0.9255456924438477
15	3	ChatGPT 4	prompt1	0.6	0.9286923408508301	0.8980339169502258	0.9131059050559998	77.06368302203043	0.9357179999351501
16	3	ChatGPT 4	prompt1	0.6	0.939639151096344	0.9104636311531067	0.9248213171958923	79.24709022145319	0.9524208307266235
17	3	ChatGPT 4	prompt1	0.6	1.0	1.0	1.0	100.0	0.9820597171783447
18	3	ChatGPT 4	prompt1	0.6	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
19	3	ChatGPT 4	prompt1	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
20	3	ChatGPT 4	prompt1	0.6	0.8471741080284119	0.8044160008430481	0.8252415657043457	51.10746611219928	0.7590176463127136
21	3	ChatGPT 4	prompt1	0.6	0.8616049885749817	0.8094710111618042	0.8347247242927551	39.67724406578729	0.6735221147537231
22	3	ChatGPT 4	prompt1	0.6	0.9501892328262329	0.9623778462409973	0.9562446475028992	88.26166534904476	0.9438521862030029
23	3	ChatGPT 4	prompt1	0.6	0.874744713306427	0.8734554648399353	0.874099612236023	32.436107241211545	0.7758765816688538
24	3	ChatGPT 4	prompt1	0.6	0.8815535306930542	0.8704242706298828	0.8759535551071167	61.76730697743733	0.785620927810669
25	3	ChatGPT 4	prompt1	0.6	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9909891486167908
26	3	ChatGPT 4	prompt1	0.6	0.7488601207733154	0.7551240921020508	0.7519790530204773	39.96824002928982	0.8345767855644226
27	3	ChatGPT 4	prompt1	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9837085604667664
28	3	ChatGPT 4	prompt1	0.6	0.7813712954521179	0.8737788796424866	0.8249955177307129	38.00376884265436	0.9233179688453674
29	3	ChatGPT 4	prompt1	0.6	1.000000238418579	1.000000238418579	1.000000238418579	100.0	0.9875254034996033
30	3	ChatGPT 4	prompt1	0.6	0.9999997615814209	0.9999997615814209	0.9999997615814209	100.0	0.9859870076179504
31	3	ChatGPT 4	prompt1	0.6	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9899653792381287
32	3	ChatGPT 4	prompt1	0.6	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
33	3	ChatGPT 4	prompt1	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
34	3	ChatGPT 4	prompt1	0.6	0.9768310189247131	0.9734431505203247	0.9751341342926025	79.7401064360567	0.8992356657981873
35	3	ChatGPT 4	prompt1	0.6	0.9380950927734375	0.8965564370155334	0.9168555736541748	66.98416072776357	0.9083383679389954
36	3	ChatGPT 4	prompt1	0.6	0.9144510626792908	0.9189732074737549	0.9167065620422363	66.25971193950686	0.7452948093414307
37	3	ChatGPT 4	prompt1	0.6	1.0	1.0	1.0	100.0	0.9835573434829712
38	3	ChatGPT 4	prompt1	0.6	0.9162546992301941	0.9078201651573181	0.9120179414749146	68.15018407485796	0.9072572588920593
39	3	ChatGPT 4	prompt1	0.6	0.828330934047699	0.8055676817893982	0.8167906999588013	47.87436165948606	0.8479206562042236
40	3	ChatGPT 4	prompt1	0.6	0.6951173543930054	0.679948627948761	0.6874492764472961	19.732317424031656	0.8538033366203308
41	3	ChatGPT 4	prompt1	0.6	0.7681277990341187	0.7920328378677368	0.7798972129821777	54.59141780971124	0.8395795226097107
42	3	ChatGPT 4	prompt1	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
43	3	ChatGPT 4	prompt1	0.6	0.7080310583114624	0.7059944868087769	0.7070112824440002	4.870441458733206	0.6200313568115234
44	3	ChatGPT 4	prompt1	0.6	0.7200900316238403	0.7109230756759644	0.7154771685600281	6.220421870858088	0.5397232174873352
45	3	ChatGPT 4	prompt1	0.6	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
46	3	ChatGPT 4	prompt1	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
47	3	ChatGPT 4	prompt1	0.6	0.918220043182373	0.9287158250808716	0.9234381318092346	68.5256889057238	0.8936678767204285
48	3	ChatGPT 4	prompt1	0.6	0.9635806083679199	0.9579743146896362	0.9607692360877991	76.00004297523994	0.9458139538764954
49	3	ChatGPT 4	prompt1	0.6	0.8666240572929382	0.8399656414985657	0.8530866503715515	59.48841093814453	0.8248373866081238
50	3	ChatGPT 4	prompt1	0.6	1.0	1.0	1.0	100.0	0.9835573434829712
51	3	ChatGPT 4	prompt1	0.6	0.9020887613296509	0.9012542963027954	0.901671290397644	50.8037833672673	0.8484686017036438
52	3	ChatGPT 4	prompt1	0.6	0.8804024457931519	0.859207808971405	0.8696760535240173	52.823881683133024	0.8724265694618225
53	3	ChatGPT 4	prompt1	0.6	0.9507479667663574	0.9638041853904724	0.9572315216064453	73.17088515377122	0.9673736691474915
54	3	ChatGPT 4	prompt1	0.6	0.9310860633850098	0.9412651658058167	0.936147928237915	67.76472852709833	0.9446495175361633
55	3	ChatGPT 4	prompt1	0.6	0.929360032081604	0.9271845817565918	0.9282710552215576	67.90699213432762	0.9443936347961426
56	3	ChatGPT 4	prompt1	0.6	0.913557767868042	0.8802210092544556	0.8965796232223511	50.731123453953366	0.9225537776947021
57	3	ChatGPT 4	prompt1	0.6	0.8772218823432922	0.8927422761917114	0.8849140405654907	69.78557641800109	0.9127894043922424
58	3	ChatGPT 4	prompt1	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
59	3	ChatGPT 4	prompt1	0.6	0.8330552577972412	0.8733392357826233	0.8527217507362366	66.09480851352107	0.880749523639679
